task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
pytest-dev__pytest-8365,0,Qwen/Qwen2.5-Coder-7B-Instruct,2a1f57286b48a90f553389ecc93b3b0d7f1a25d0ae79e6550e4d3d6f117b7277,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,3.042515754699707,0.4696969985961914,2,2,2,2026-02-12T16:07:44.988906,42
pytest-dev__pytest-8906,0,Qwen/Qwen2.5-Coder-7B-Instruct,8bbb13c09b7626b11edbdbda777e0ed4026ffbe2035059f245914924eb717c21,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,4.202167272567749,0.4799776077270508,17,0,2,2026-02-12T16:07:48.501584,42
pytest-dev__pytest-9359,0,Qwen/Qwen2.5-Coder-7B-Instruct,80f0cbf5b3ca241ff06e08df4d9875675ad98e556adc03b2c7dddeac8dc94177,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,1.2707297801971436,0.48656773567199707,2,2,1,2026-02-12T16:07:53.184211,42
scikit-learn__scikit-learn-10297,0,Qwen/Qwen2.5-Coder-7B-Instruct,90ee9a0fe660126c573985193d31a2dd85d90a91ace5eb1feaf389ac5d599e7a,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,1,3.625927686691284,0.5083568096160889,5,3,1,2026-02-12T16:07:54.941904,42
scikit-learn__scikit-learn-10508,0,Qwen/Qwen2.5-Coder-7B-Instruct,21d797874348650b0b78f0e6961450b0759dc9488bcb1d2313e9127c023ca210,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,3.394299030303955,0.47977352142333984,3,3,1,2026-02-12T16:07:59.076789,42
scikit-learn__scikit-learn-10949,0,Qwen/Qwen2.5-Coder-7B-Instruct,b964d8c7ca0446c0536eac75c1dc0c7e4053e9d94f10a1e17d3f0338516ece68,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,1,1.3893446922302246,0.500485897064209,1,0,1,2026-02-12T16:08:02.951513,42
scikit-learn__scikit-learn-11040,0,Qwen/Qwen2.5-Coder-7B-Instruct,30980f5f54cadc3820c6937d0546ea5354f01be47b6f467b1eed13f939a6a702,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,3.650461435317993,0.5640289783477783,6,0,2,2026-02-12T16:08:04.842010,42
scikit-learn__scikit-learn-11281,0,Qwen/Qwen2.5-Coder-7B-Instruct,2e87a44e17ad9283d5acc4eb2fcd2370e6363b188d38c8c7ac691db8586efa35,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,4.236886024475098,0.4785127639770508,9,2,2,2026-02-12T16:08:09.056977,42
scikit-learn__scikit-learn-12471,0,Qwen/Qwen2.5-Coder-7B-Instruct,61b5ef4eabb23ea7f4ded722027d201bab9682b5d176a65f3636acdd053a9460,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,3.7671730518341064,0.6748483180999756,12,0,1,2026-02-12T16:08:13.772841,42
scikit-learn__scikit-learn-13142,0,Qwen/Qwen2.5-Coder-7B-Instruct,895662ff4d95eb6fede4ea57c1ceceb1e5117f8bc4b3546d243ce8cabf1fcbec,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,3.5367727279663086,0.4785890579223633,5,0,2,2026-02-12T16:08:18.215249,42
scikit-learn__scikit-learn-13241,0,Qwen/Qwen2.5-Coder-7B-Instruct,2524a2883718afc656e9b96fa6a043faed86eb8f2fe464964ebed1f7999510dc,B-v2,False,GEN,GEN_FAIL,llm_call_fail,,0.010779857635498047,0.010779857635498047,0,0,0,2026-02-12T16:08:22.231197,42
scikit-learn__scikit-learn-13439,0,Qwen/Qwen2.5-Coder-7B-Instruct,3b542b03144166541a68e90ac58b87d534d51b8d5719a0c6ef92fb2e9c307b21,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,1.5367958545684814,0.4814925193786621,2,0,1,2026-02-12T16:08:22.242187,42
scikit-learn__scikit-learn-13496,0,Qwen/Qwen2.5-Coder-7B-Instruct,6f0b73256c1d49e5e01b29127db1bd2a4332f4da700c0ffecaecd78434a64219,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,4.667940855026245,0.48429393768310547,10,0,2,2026-02-12T16:08:24.260870,42
scikit-learn__scikit-learn-13497,0,Qwen/Qwen2.5-Coder-7B-Instruct,fd4a14192cdd98c45e08b886c31c47763f31570c69aae75b8ab3620f3865051a,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,5.124162673950195,0.46783971786499023,4,4,1,2026-02-12T16:08:29.413511,42
scikit-learn__scikit-learn-13584,0,Qwen/Qwen2.5-Coder-7B-Instruct,501baac5ab6559c4b69c6ef491b1cfbef862b28d6775efc389af5b6ba8545b50,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,1.1377580165863037,0.4584212303161621,1,1,1,2026-02-12T16:08:35.005955,42
scikit-learn__scikit-learn-13779,0,Qwen/Qwen2.5-Coder-7B-Instruct,f8792360a500cc9ab17414c9d30e06a86074c3205132f398df89c869eb080ed9,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,1.9189894199371338,0.48172855377197266,4,0,1,2026-02-12T16:08:36.602812,42
scikit-learn__scikit-learn-14087,0,Qwen/Qwen2.5-Coder-7B-Instruct,f6d9d39b24dbd43604b49e48d7c7ab303098422da201bd7be6202ac93b8a14f1,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,1.9516291618347168,0.4875462055206299,1,1,1,2026-02-12T16:08:39.004090,42
scikit-learn__scikit-learn-14092,0,Qwen/Qwen2.5-Coder-7B-Instruct,54fece9029e644e3650b97911010ce0fcce389d05c520e9652d2df1bd12b8a5f,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,3.16644024848938,0.4610123634338379,2,2,2,2026-02-12T16:08:41.443921,42
scikit-learn__scikit-learn-14894,0,Qwen/Qwen2.5-Coder-7B-Instruct,89145f2b85a7003c5719097dbb4671cceff246e8a45a9e7117e0b9636ac9206b,B-v2,False,PATCH,PATCH_FAIL,git_apply_failed,128,1.8984525203704834,0.5042295455932617,1,1,1,2026-02-12T16:08:45.072041,42
